"orig","dest","idx3","idx4","value"
"2","1","3","1",2.34861713020476
"3","1","3","1",9.7844637269849
"4","1","3","1",13.0388049767267
"5","1","3","1",8.70785623490601
"6","1","3","1",5.69676840405421
"1","2","3","1",4.51978339123575
"2","2","3","1",2.29440213759084
"3","2","3","1",5.58029452392288
"4","2","3","1",6.98414240200178
"5","2","3","1",4.07965478214724
"6","2","3","1",4.28041963351098
"1","3","3","1",19.5486286924367
"2","3","3","1",7.22102918349734
"3","3","3","1",8.02678284721433
"4","3","3","1",9.58056347916674
"5","3","3","1",8.07739264225701
"6","3","3","1",9.99552236476142
"1","4","3","1",13.9656232999063
"2","4","3","1",6.33627837446986
"3","4","3","1",8.55846785576999
"4","4","3","1",19.3320951906226
"5","4","3","1",11.8885402705229
"6","4","3","1",13.3985549774693
"1","5","3","1",7.5817913387446
"2","5","3","1",3.48552529755305
"3","5","3","1",5.57276460619473
"4","5","3","1",11.4215538718802
"5","5","3","1",12.0414500137398
"6","5","3","1",7.70643884638567
"1","6","3","1",10.0629631409019
"2","6","3","1",5.1938697757788
"3","6","3","1",7.50620375316543
"4","6","3","1",11.1560002062166
"5","6","3","1",6.50000108548554
"6","6","3","1",6.38613353072378
"1","1","4","1",3.69455789205064
"2","1","4","1",2.34861713020476
"3","1","4","1",9.78401203654365
"4","1","4","1",13.0388049767267
"5","1","4","1",8.71475758608221
"6","1","4","1",5.69676840405467
"1","2","4","1",4.51978339123575
"2","2","4","1",2.34899758830944
"3","2","4","1",5.58029452392708
"4","2","4","1",6.82072683936182
"5","2","4","1",4.07965478214724
"6","2","4","1",4.28041963351098
"1","3","4","1",19.5486286924367
"2","3","4","1",7.22102918353213
"3","3","4","1",8.02678284721433
"4","3","4","1",9.58856359631858
"5","3","4","1",7.43475036086325
"6","3","4","1",9.99552236476142
"1","4","4","1",14.0243765226605
"2","4","4","1",6.33627837525546
"3","4","4","1",8.7182972883491
"4","4","4","1",19.3320951906217
"5","4","4","1",11.8885402695466
"6","4","4","1",13.3985550771576
"1","5","4","1",7.58179133881902
"2","5","4","1",3.48552529755303
"3","5","4","1",5.57276460619473
"4","5","4","1",11.4360960860141
"5","5","4","1",11.9349459901275
"6","5","4","1",7.70643884639339
"1","6","4","1",10.0629631409019
"2","6","4","1",5.1938697757786
"3","6","4","1",7.52215554242716
"4","6","4","1",10.9671302769015
"5","6","4","1",6.50000108548554
"6","6","4","1",6.38613353072378
"1","1","5","1",3.69455789205064
"2","1","5","1",2.34861713020476
"3","1","5","1",9.78400134885992
"4","1","5","1",13.0388049767267
"5","1","5","1",8.7134353235075
"6","1","5","1",5.69676840405467
