"orig","dest","idx3","idx4","value"
"2","3","12","1",6.50095893626589
"3","3","12","1",9.89856179375542
"4","3","12","1",10.0754045611925
"5","3","12","1",7.54786965580576
"6","3","12","1",9.67473780139432
"1","4","12","1",16.8574553806718
"2","4","12","1",5.94905332942889
"3","4","12","1",8.82335080510654
"4","4","12","1",18.1513764082591
"5","4","12","1",11.1462968071992
"6","4","12","1",14.6696106579284
"1","5","12","1",7.8157037737554
"2","5","12","1",2.82378574297677
"3","5","12","1",5.41699150514717
"4","5","12","1",10.2021184021479
"5","5","12","1",12.1039661399617
"6","5","12","1",8.45813512761339
"1","6","12","1",10.6932085686999
"2","6","12","1",5.05221761343001
"3","6","12","1",8.07805375383595
"4","6","12","1",11.9977837894078
"5","6","12","1",6.78097239530945
"6","6","12","1",6.47559477034705
"1","1","13","1",3.86603087762667
"2","1","13","1",2.51684436423416
"3","1","13","1",11.3389576228596
"4","1","13","1",12.0587104429846
"5","1","13","1",8.48072545493468
"6","1","13","1",5.92284329311196
"1","2","13","1",4.78597656428812
"2","2","13","1",2.35831956208427
"3","2","13","1",6.21631060374134
"4","2","13","1",6.52192213782616
"5","2","13","1",4.43016113024143
"6","2","13","1",5.27027506379458
"1","3","13","1",22.0727912036311
"2","3","13","1",6.50095893626589
"3","3","13","1",10.1127715557136
"4","3","13","1",10.0754045611925
"5","3","13","1",7.54786965580576
"6","3","13","1",9.67473152103459
"1","4","13","1",16.8574553806718
"2","4","13","1",5.94905443573012
"3","4","13","1",8.82335080510654
"4","4","13","1",18.1513764082591
"5","4","13","1",11.1462968071992
"6","4","13","1",14.6696106579284
"1","5","13","1",7.8157037737554
"2","5","13","1",2.82378574297677
"3","5","13","1",5.41699150514717
"4","5","13","1",10.2021184021479
"5","5","13","1",12.1039661399617
"6","5","13","1",8.45813512761339
"1","6","13","1",10.6932075520839
"2","6","13","1",5.05296374365644
"3","6","13","1",8.07805375383595
"4","6","13","1",11.997783788859
"5","6","13","1",6.78097239530945
"6","6","13","1",6.47559464475974
"1","1","14","1",3.86603087762952
"2","1","14","1",2.51684436423416
"3","1","14","1",11.3389576228596
"4","1","14","1",12.0587104429846
"5","1","14","1",8.48072545493468
"6","1","14","1",5.92258675016525
"1","2","14","1",4.78597656428812
"2","2","14","1",2.35831956208427
"3","2","14","1",6.21631060374134
"4","2","14","1",6.52192213782616
"5","2","14","1",4.43016113024143
"6","2","14","1",5.27027506379458
"1","3","14","1",22.1170947422983
"2","3","14","1",6.50095893626589
"3","3","14","1",10.1747890216918
"4","3","14","1",10.0754045611925
"5","3","14","1",7.54786965580576
"6","3","14","1",9.67472926213522
"1","4","14","1",16.8574553806718
"2","4","14","1",5.94905483942191
"3","4","14","1",8.82335080510654
"4","4","14","1",18.1513764082591
"5","4","14","1",11.1462968071992
"6","4","14","1",14.6696106579284
"1","5","14","1",7.8157037737554
"2","5","14","1",2.82378574297677
"3","5","14","1",5.41699150514717
"4","5","14","1",10.2021184021479
"5","5","14","1",12.1039661399617
"6","5","14","1",8.45813512761339
"1","6","14","1",10.6932053175882
"2","6","14","1",5.05341335327265
"3","6","14","1",8.07805375383595
"4","6","14","1",11.9977837885624
"5","6","14","1",6.78097239530945
"6","6","14","1",6.47559461015978
"1","1","15","1",3.86603087762991
"2","1","15","1",2.51684436423416
"3","1","15","1",11.3389576228596
"4","1","15","1",12.0587104429846
"5","1","15","1",8.48072545493468
"6","1","15","1",5.92205596558078
"1","2","15","1",4.78597656428812
"2","2","15","1",2.35831956208427
"3","2","15","1",6.21631060374134
"4","2","15","1",6.52192213782616
"5","2","15","1",4.43016113024143
"6","2","15","1",5.27027506379458
"1","3","15","1",22.161398303768
"2","3","15","1",6.50095893626589
"3","3","15","1",10.0097005232384
"4","3","15","1",10.0754045611925
"5","3","15","1",7.54786965580576
"6","3","15","1",9.67472844969571
"1","4","15","1",16.8574553806718
"2","4","15","1",5.94905498672994
"3","4","15","1",8.82335080510654
"4","4","15","1",18.1513764082591
"5","4","15","1",11.1462968071992
"6","4","15","1",14.6696106579284
"1","5","15","1",7.8157037737554
"2","5","15","1",2.82378574297677
"3","5","15","1",5.41699150514717
"4","5","15","1",10.2021184021479
"5","5","15","1",12.1039661399617
"6","5","15","1",8.45813512761339
"1","6","15","1",10.6932044631544
"2","6","15","1",5.05356880031284
"3","6","15","1",8.07805375383595
"4","6","15","1",11.9977837885112
"5","6","15","1",6.78097239530945
"6","6","15","1",6.4755946006273
"1","1","16","1",3.86603087762996
"2","1","16","1",2.51684436423416
"3","1","16","1",11.3389576228596
"4","1","16","1",12.0587104429846
"5","1","16","1",8.48072545493468
"6","1","16","1",5.92174718130087
"1","2","16","1",4.78597656428812
"2","2","16","1",2.35831956208427
"3","2","16","1",6.21631060374134
"4","2","16","1",6.52192213782616
"5","2","16","1",4.43016113024143
"6","2","16","1",5.27027506379458
"1","3","16","1",22.2057018559323
"2","3","16","1",6.50095893626589
"3","3","16","1",9.96129462015897
"4","3","16","1",10.0754045611925
"5","3","16","1",7.54786965580576
"6","3","16","1",9.67472815749762
"1","4","16","1",16.8574553806718
"2","4","16","1",5.94905504048297
"3","4","16","1",8.82335080510654
"4","4","16","1",18.1513764082591
"5","4","16","1",11.1462968071992
"6","4","16","1",14.6696106579284
"1","5","16","1",7.8157037737554
"2","5","16","1",2.82378574297677
"3","5","16","1",5.41699150514717
"4","5","16","1",10.2021184021479
"5","5","16","1",12.1039661399617
"6","5","16","1",8.45813512761339
"1","6","16","1",10.6932043826298
"2","6","16","1",5.05352822693359
"3","6","16","1",8.07805375383595
"4","6","16","1",11.9977837885081
"5","6","16","1",6.78097239530945
"6","6","16","1",6.47559459800105
"1","1","17","1",3.86603087762997
"2","1","17","1",2.51684436423416
"3","1","17","1",11.3389576228596
"4","1","17","1",12.0587104429846
"5","1","17","1",8.48072545493468
"6","1","17","1",5.921707707702
"1","2","17","1",4.78597656428812
"2","2","17","1",2.35831956208427
"3","2","17","1",6.21631060374134
"4","2","17","1",6.52192213782616
"5","2","17","1",4.43016113024143
"6","2","17","1",5.27027506379458
"1","3","17","1",22.25000540913
"2","3","17","1",6.50095893626589
"3","3","17","1",10.0885240085795
"4","3","17","1",10.0754045611925
"5","3","17","1",7.54786965580576
"6","3","17","1",9.67472805240787
"1","4","17","1",16.8574553806718
"2","4","17","1",5.94905506009758
"3","4","17","1",8.82335080510654
"4","4","17","1",18.1513764082591
"5","4","17","1",11.1462968071992
"6","4","17","1",14.6696106579284
"1","5","17","1",7.8157037737554
"2","5","17","1",2.82378574297677
"3","5","17","1",5.41699150514717
"4","5","17","1",10.2021184021479
"5","5","17","1",12.1039661399617
"6","5","17","1",8.45813512761339
"1","6","17","1",10.6932044609207
"2","6","17","1",5.05340455903226
"3","6","17","1",8.07805375383595
"4","6","17","1",11.9977837885088
"5","6","17","1",6.78097239530945
"6","6","17","1",6.47559459727751
"1","1","18","1",3.86603087762997
"2","1","18","1",2.51684436423416
"3","1","18","1",11.3389576228596
"4","1","18","1",12.0587104429846
"5","1","18","1",8.48072545493468
"6","1","18","1",5.9217911694876
"1","2","18","1",4.78597656428812
"2","2","18","1",2.35831956208427
"3","2","18","1",6.21631060374134
"4","2","18","1",6.52192213782616
"5","2","18","1",4.43016113024143
"6","2","18","1",5.27027506379458
"1","3","18","1",22.2943089625209
"2","3","18","1",6.50095893626589
"3","3","18","1",10.1263003915001
"4","3","18","1",10.0754045611925
"5","3","18","1",7.54786965580576
"6","3","18","1",9.6747280146122
"1","4","18","1",16.8574553806718
"2","4","18","1",5.94905506725499
"3","4","18","1",8.82335080510654
"4","4","18","1",18.1513764082591
"5","4","18","1",11.1462968071992
"6","4","18","1",14.6696106579284
"1","5","18","1",7.8157037737554
"2","5","18","1",2.82378574297677
"3","5","18","1",5.41699150514717
"4","5","18","1",10.2021184021479
"5","5","18","1",12.1039661399617
"6","5","18","1",8.45813512761339
"1","6","18","1",10.6932045063497
"2","6","18","1",5.05328076806389
"3","6","18","1",8.07805375383595
"4","6","18","1",11.997783788509
"5","6","18","1",6.78097239530945
"6","6","18","1",6.47559459707817
"1","1","19","1",3.86603087762997
"2","1","19","1",2.51684436423416
"3","1","19","1",11.3389576228596
"4","1","19","1",12.0587104429846
"5","1","19","1",8.48072545493468
"6","1","19","1",5.92186904335562
"1","2","19","1",4.78597656428812
"2","2","19","1",2.35831956208427
"3","2","19","1",6.21631060374134
"4","2","19","1",6.52192213782616
"5","2","19","1",4.43016113024143
"6","2","19","1",5.27027506379458
"1","3","19","1",22.3386125158218
"2","3","19","1",6.50095893626589
"3","3","19","1",10.028249599204
"4","3","19","1",10.0754045611925
"5","3","19","1",7.54786965580576
"6","3","19","1",9.67472800101896
"1","4","19","1",16.8574553806718
"2","4","19","1",5.94905506986674
"3","4","19","1",8.82335080510654
"4","4","19","1",18.1513764082591
"5","4","19","1",11.1462968071992
"6","4","19","1",14.6696106579284
"1","5","19","1",7.8157037737554
"2","5","19","1",2.82378574297677
"3","5","19","1",5.41699150514717
"4","5","19","1",10.2021184021479
"5","5","19","1",12.1039661399617
"6","5","19","1",8.45813512761339
"1","6","19","1",10.693204516035
"2","6","19","1",5.05319772883399
"3","6","19","1",8.07805375383595
"4","6","19","1",11.9977837885091
"5","6","19","1",6.78097239530945
"6","6","19","1",6.47559459702325
"1","1","20","1",3.86603087762997
"2","1","20","1",2.51684436423416
"3","1","20","1",11.3389576228596
"4","1","20","1",12.0587104429846
"5","1","20","1",8.48072545493468
"6","1","20","1",5.92189751303171
"1","2","20","1",4.78597656428812
"2","2","20","1",2.35831956208427
"3","2","20","1",6.21631060374134
"4","2","20","1",6.52192213782616
"5","2","20","1",4.43016113024143
"6","2","20","1",5.27027506379458
"1","3","20","1",22.382916069134
"2","3","20","1",6.50095893626589
"3","3","20","1",9.99877271726107
"4","3","20","1",10.0754045611925
"5","3","20","1",7.54786965580576
"6","3","20","1",9.67472799613014
"1","4","20","1",16.8574553806718
"2","4","20","1",5.94905507081978
"3","4","20","1",8.82335080510654
"4","4","20","1",18.1513764082591
"5","4","20","1",11.1462968071992
"6","4","20","1",14.6696106579284
"1","5","20","1",7.8157037737554
"2","5","20","1",2.82378574297677
"3","5","20","1",5.41699150514717
"4","5","20","1",10.2021184021479
"5","5","20","1",12.1039661399617
"6","5","20","1",8.45813512761339
"1","6","20","1",10.6932045142667
"2","6","20","1",5.05316212246533
"3","6","20","1",8.07805375383595
"4","6","20","1",11.9977837885091
"5","6","20","1",6.78097239530945
"6","6","20","1",6.47559459700812
"1","1","21","1",3.86603087762997
"2","1","21","1",2.51684436423416
"3","1","21","1",11.3389576228596
"4","1","21","1",12.0587104429846
"5","1","21","1",8.48072545493468
"6","1","21","1",5.92189052263019
"1","2","21","1",4.78597656428812
"2","2","21","1",2.35831956208427
"3","2","21","1",6.21631060374134
"4","2","21","1",6.52192213782616
"5","2","21","1",4.43016113024143
"6","2","21","1",5.27027506379458
"1","3","21","1",22.4272196224477
"2","3","21","1",6.50095893626589
"3","3","21","1",10.074335475572
"4","3","21","1",10.0754045611925
"5","3","21","1",7.54786965580576
"6","3","21","1",9.67472799437187
"1","4","21","1",16.8574553806718
"2","4","21","1",5.94905507116754
"3","4","21","1",8.82335080510654
"4","4","21","1",18.1513764082591
"5","4","21","1",11.1462968071992
"6","4","21","1",14.6696106579284
"1","5","21","1",7.8157037737554
"2","5","21","1",2.82378574297677
"3","5","21","1",5.41699150514717
"4","5","21","1",10.2021184021479
"5","5","21","1",12.1039661399617
"6","5","21","1",8.45813512761339
"1","6","21","1",10.6932045121914
"2","6","21","1",5.05316159904857
"3","6","21","1",8.07805375383595
"4","6","21","1",11.9977837885091
"5","6","21","1",6.78097239530945
"6","6","21","1",6.47559459700395
"1","1","1","2",4.08333777838433
"2","1","1","2",2.46268471838966
"3","1","1","2",11.3168238727238
"4","1","1","2",11.9892333935716
"5","1","1","2",8.71463530348922
"6","1","1","2",5.48431746859999
"1","2","1","2",4.99329981794519
"2","2","1","2",2.35831956208427
"3","2","1","2",6.2515651335366
"4","2","1","2",6.46219073185799
"5","2","1","2",4.42306450468074
"6","2","1","2",5.20707246185699
"1","3","1","2",21.673119527583
"2","3","1","2",6.45585028349945
"3","3","1","2",9.50476997770863
"4","3","1","2",9.94717431534482
"5","3","1","2",7.54786965580576
"6","3","1","2",10.8298024844722
"1","4","1","2",16.8574553806718
"2","4","1","2",6.00619252851673
"3","4","1","2",8.75701628452968
"4","4","1","2",18.0635396376923
"5","4","1","2",10.5260726833319
"6","4","1","2",14.5537976652603
"1","5","1","2",7.5994146243299
"2","5","1","2",2.81053815768641
"3","5","1","2",5.37904476089841
"4","5","1","2",10.1584862607267
"5","5","1","2",12.1332251092961
"6","5","1","2",8.45813512761339
"1","6","1","2",10.2842037990404
"2","6","1","2",4.93449681276315
"3","6","1","2",8.04184135704858
"4","6","1","2",11.4584485276829
"5","6","1","2",6.72049149402498
"6","6","1","2",6.67704561603754
"1","1","2","2",3.87412610738622
"2","1","2","2",2.51673983452194
"3","1","2","2",11.3389563328706
"4","1","2","2",12.0587096287485
"5","1","2","2",8.48088750712082
"6","1","2","2",5.81840827982985
"1","2","2","2",4.78654516808598
"2","2","2","2",2.35831956208427
"3","2","2","2",6.21631061172579
"4","2","2","2",6.52192200015541
"5","2","2","2",4.4301611300647
"6","2","2","2",5.26926251006587
"1","3","2","2",21.4857582680905
"2","3","2","2",6.50095893626589
"3","3","2","2",10.152040003545
"4","3","2","2",10.0753952660696
"5","3","2","2",7.54786965580576
"6","3","2","2",9.89516544147946
"1","4","2","2",16.8574553806718
"2","4","2","2",5.98423330247906
"3","4","2","2",8.82334650709039
"4","4","2","2",18.151375576248
"5","4","2","2",11.1463889676648
"6","4","2","2",14.6696106579284
"1","5","2","2",7.81553079098557
"2","5","2","2",2.82378574160888
"3","5","2","2",5.41699077636735
"4","5","2","2",10.2021182917619
"5","5","2","2",12.1039793798538
