"orig","dest","idx3","idx4","value"
"5","5","2","2",11.5156369079069
"6","5","2","2",8.61382141878695
"1","6","2","2",9.81491542488351
"2","6","2","2",5.46850803345025
"3","6","2","2",8.06444190442155
"4","6","2","2",12.5874009148892
"5","6","2","2",6.96004812373577
"6","6","2","2",5.43788261332626
"1","1","3","2",4.81032799506106
"2","1","3","2",2.44880156338937
"3","1","3","2",9.25048256163263
"4","1","3","2",11.4796887083514
"5","1","3","2",8.23106499933538
"6","1","3","2",5.75401437881396
"1","2","3","2",5.40244267336808
"2","2","3","2",2.42377912259302
"3","2","3","2",5.24718937276138
"4","2","3","2",7.65401336529617
"5","2","3","2",4.78148551069978
"6","2","3","2",4.49636111064536
"1","3","3","2",20.6444448633406
"2","3","3","2",9.00948336106347
"3","3","3","2",10.3878537555911
"4","3","3","2",12.1869945282009
"5","3","3","2",8.39423245643671
"6","3","3","2",15.0844227742904
"1","4","3","2",15.7115792744081
"2","4","3","2",6.96583990381561
"3","4","3","2",8.27477898924717
"4","4","3","2",17.7461818499932
"5","4","3","2",11.0654989647268
"6","4","3","2",14.3027262882763
"1","5","3","2",8.29904970005265
"2","5","3","2",3.09050142419108
"3","5","3","2",5.16018516741229
"4","5","3","2",10.5007227342302
"5","5","3","2",11.5156367950534
"6","5","3","2",8.61794036609627
"1","6","3","2",9.81491540844512
"2","6","3","2",5.46107397214969
"3","6","3","2",8.05231030105964
"4","6","3","2",12.7101881791725
"5","6","3","2",6.96005453542461
"6","6","3","2",5.43788261220369
"1","1","4","2",4.69921783198504
"2","1","4","2",2.44981683885914
"3","1","4","2",9.2455486210327
"4","1","4","2",11.4798358704542
"5","1","4","2",8.23106564577813
"6","1","4","2",5.75336796905834
"1","2","4","2",5.40243959320434
"2","2","4","2",2.42380791098762
"3","2","4","2",5.24718937276147
"4","2","4","2",7.65507752115071
"5","2","4","2",4.78148975593596
"6","2","4","2",4.49870306988231
"1","3","4","2",20.6444448632415
"2","3","4","2",9.01588337321758
"3","3","4","2",9.13122911978595
"4","3","4","2",12.2010575551492
"5","3","4","2",8.36600355111548
"6","3","4","2",15.0847430298476
"1","4","4","2",15.7605473052469
"2","4","4","2",6.96583990283956
"3","4","4","2",8.27505420154825
"4","4","4","2",17.7460904704666
"5","4","4","2",11.0654833334222
"6","4","4","2",14.3027262925351
"1","5","4","2",8.29904970005265
"2","5","4","2",3.09050142419108
"3","5","4","2",5.16176404457091
"4","5","4","2",10.5203012562606
"5","5","4","2",11.5156367950533
"6","5","4","2",8.61807680798639
"1","6","4","2",9.81491540844511
"2","6","4","2",5.46044502462838
"3","6","4","2",8.04814197861145
"4","6","4","2",12.7580417648433
"5","6","4","2",6.96005453583278
"6","6","4","2",5.43788261220369
"1","1","5","2",4.66183271043974
"2","1","5","2",2.45006427550364
"3","1","5","2",9.24151850031421
"4","1","5","2",11.4798391167375
"5","1","5","2",8.23106564996458
"6","1","5","2",5.75341288117547
"1","2","5","2",5.40243958465838
"2","2","5","2",2.42380960784921
"3","2","5","2",5.24718937276147
"4","2","5","2",7.65520880072233
"5","2","5","2",4.78148979590332
"6","2","5","2",4.49902513514017
"1","3","5","2",20.6444448632415
"2","3","5","2",9.02037632606387
"3","3","5","2",9.55924520148796
"4","3","5","2",12.2025956235708
"5","3","5","2",8.35738348765065
"6","3","5","2",15.0847507330503
"1","4","5","2",15.762906551501
"2","4","5","2",6.96583990283947
"3","4","5","2",8.27505881636806
"4","4","5","2",17.7460886569422
"5","4","5","2",11.0654831425753
"6","4","5","2",14.3027262925379
"1","5","5","2",8.29904970005265
"2","5","5","2",3.09050142419108
"3","5","5","2",5.16189501033218
"4","5","5","2",10.5262105788671
"5","5","5","2",11.5156367950533
"6","5","5","2",8.61808132768232
"1","6","5","2",9.81491540844511
"2","6","5","2",5.46041957098716
"3","6","5","2",8.04670977616717
"4","6","5","2",12.776676651301
"5","6","5","2",6.96005453583281
"6","6","5","2",5.43788261220369
"1","1","6","2",4.70475090667269
"2","1","6","2",2.4501259295931
"3","1","6","2",9.23822663396992
"4","1","6","2",11.4798391892399
"5","1","6","2",8.2310656499917
"6","1","6","2",5.75341853464417
"1","2","6","2",5.40243958463176
"2","2","6","2",2.42380970786657
"3","2","6","2",5.24718937276147
"4","2","6","2",7.65522499602503
"5","2","6","2",4.78148979620468
"6","2","6","2",4.49906942542015
"1","3","6","2",20.6444448632415
"2","3","6","2",9.02353048421066
"3","3","6","2",9.85983790421837
"4","3","6","2",12.2027662532544
"5","3","6","2",8.35465782581638
"6","3","6","2",15.0847509166959
"1","4","6","2",15.7662908059001
"2","4","6","2",6.96583990283947
"3","4","6","2",8.27505884908094
"4","4","6","2",17.7460886182062
"5","4","6","2",11.0654831404458
"6","4","6","2",14.3027262925379
"1","5","6","2",8.29904970005265
"2","5","6","2",3.09050142419108
"3","5","6","2",5.16190585879819
"4","5","6","2",10.5279941707865
"5","5","6","2",11.5156367950533
"6","5","6","2",8.61808147739918
"1","6","6","2",9.81491540844511
"2","6","6","2",5.46041843542433
"3","6","6","2",8.04621768279702
"4","6","6","2",12.783933344559
"5","6","6","2",6.96005453583281
"6","6","6","2",5.43788261220369
"1","1","7","2",4.79149660805409
"2","1","7","2",2.45014130389006
"3","1","7","2",9.23553778547488
"4","1","7","2",11.479839190862
"5","1","7","2",8.23106564999187
"6","1","7","2",5.75341887191092
"1","2","7","2",5.40243958463166
"2","2","7","2",2.42380971376185
"3","2","7","2",5.24718937276147
"4","2","7","2",7.65522699395835
"5","2","7","2",4.78148979620667
"6","2","7","2",4.49907551620099
"1","3","7","2",20.6444448632415
"2","3","7","2",9.0257447771184
"3","3","7","2",9.45580417950078
"4","3","7","2",12.2027853103218
"5","3","7","2",8.35379200474928
"6","3","7","2",15.0847509219498
"1","4","7","2",15.7695391926704
"2","4","7","2",6.96583990283947
"3","4","7","2",8.27505884835641
"4","4","7","2",17.7460886173615
"5","4","7","2",11.0654831404243
"6","4","7","2",14.3027262925379
"1","5","7","2",8.29904970005265
"2","5","7","2",3.09050142419108
"3","5","7","2",5.16190675737613
"4","5","7","2",10.5285325066241
"5","5","7","2",11.5156367950533
"6","5","7","2",8.61808148235861
"1","6","7","2",9.81491540844511
"2","6","7","2",5.4604183658281
"3","6","7","2",8.04604860342845
"4","6","7","2",12.7867592054607
"5","6","7","2",6.96005453583281
"6","6","7","2",5.43788261220369
"1","1","8","2",4.86912218504058
"2","1","8","2",2.45014513780493
"3","1","8","2",9.23334149149662
"4","1","8","2",11.4798391908983
"5","1","8","2",8.23106564999187
"6","1","8","2",5.75341887803964
"1","2","8","2",5.40243958463166
"2","2","8","2",2.42380971410934
"3","2","8","2",5.24718937276147
"4","2","8","2",7.65522724043337
"5","2","8","2",4.78148979620668
"6","2","8","2",4.49907635380263
"1","3","8","2",20.6444448632415
"2","3","8","2",9.02729926261122
"3","3","8","2",9.5877464801804
"4","3","8","2",12.2027874434063
"5","3","8","2",8.35351681961984
"6","3","8","2",15.0847509221835
"1","4","8","2",15.7716277024657
"2","4","8","2",6.96583990283947
"3","4","8","2",8.27505884831999
"4","4","8","2",17.7460886173432
"5","4","8","2",11.0654831404241
"6","4","8","2",14.3027262925379
"1","5","8","2",8.29904970005265
"2","5","8","2",3.09050142419108
"3","5","8","2",5.16190683180529
"4","5","8","2",10.5286949908061
"5","5","8","2",11.5156367950533
"6","5","8","2",8.6180814825229
"1","6","8","2",9.81491540844511
"2","6","8","2",5.46041836121739
"3","6","8","2",8.04599050910202
"4","6","8","2",12.787859636408
"5","6","8","2",6.96005453583281
"6","6","8","2",5.43788261220369
"1","1","9","2",4.89872361573008
"2","1","9","2",2.45014609387647
"3","1","9","2",9.23154752383801
"4","1","9","2",11.4798391908991
"5","1","9","2",8.23106564999187
"6","1","9","2",5.75341887726836
"1","2","9","2",5.40243958463166
"2","2","9","2",2.42380971412982
"3","2","9","2",5.24718937276147
"4","2","9","2",7.65522727083976
"5","2","9","2",4.78148979620668
"6","2","9","2",4.49907646898926
"1","3","9","2",20.6444448632415
"2","3","9","2",9.02839054784226
"3","3","9","2",9.68822875598046
"4","3","9","2",12.2027876822919
"5","3","9","2",8.35342935171068
"6","3","9","2",15.0847509221979
"1","4","9","2",15.7728504937566
"2","4","9","2",6.96583990283947
"3","4","9","2",8.27505884831911
"4","4","9","2",17.7460886173428
"5","4","9","2",11.0654831404241
"6","4","9","2",14.3027262925379
"1","5","9","2",8.29904970005265
"2","5","9","2",3.09050142419108
"3","5","9","2",5.16190683797026
"4","5","9","2",10.5287440328864
"5","5","9","2",11.5156367950533
"6","5","9","2",8.61808148252834
"1","6","9","2",9.81491540844511
"2","6","9","2",5.46041836092662
"3","6","9","2",8.04597054835346
"4","6","9","2",12.7882881600728
"5","6","9","2",6.96005453583281
"6","6","9","2",5.43788261220369
"1","1","10","2",4.87327706061046
"2","1","10","2",2.45014633229409
"3","1","10","2",9.23008218268061
"4","1","10","2",11.4798391908991
"5","1","10","2",8.23106564999187
"6","1","10","2",5.75341887718151
"1","2","10","2",5.40243958463166
"2","2","10","2",2.42380971413102
"3","2","10","2",5.24718937276147
"4","2","10","2",7.65522727459084
"5","2","10","2",4.78148979620668
"6","2","10","2",4.49907648482968
"1","3","10","2",20.6444448632415
"2","3","10","2",9.02915665563868
"3","3","10","2",9.55839476155369
"4","3","10","2",12.202787709047
"5","3","10","2",8.35340154975811
"6","3","10","2",15.0847509221988
"1","4","10","2",15.7735637529816
"2","4","10","2",6.96583990283947
"3","4","10","2",8.27505884831909
"4","4","10","2",17.7460886173428
"5","4","10","2",11.0654831404241
"6","4","10","2",14.3027262925379
"1","5","10","2",8.29904970005265
"2","5","10","2",3.09050142419108
"3","5","10","2",5.1619068384809
"4","5","10","2",10.5287588351005
"5","5","10","2",11.5156367950533
"6","5","10","2",8.61808148252852
"1","6","10","2",9.81491540844511
"2","6","10","2",5.46041836090887
"3","6","10","2",8.04596368999899
"4","6","10","2",12.7884550333616
"5","6","10","2",6.96005453583281
"6","6","10","2",5.43788261220369
"1","1","11","2",4.81571322221393
"2","1","11","2",2.45014639174881
"3","1","11","2",9.22888526884703
"4","1","11","2",11.4798391908991
"5","1","11","2",8.23106564999187
"6","1","11","2",5.75341887717715
"1","2","11","2",5.40243958463166
"2","2","11","2",2.4238097141311
"3","2","11","2",5.24718937276147
"4","2","11","2",7.65522727505359
"5","2","11","2",4.78148979620668
"6","2","11","2",4.49907648700805
"1","3","11","2",20.6444448632415
"2","3","11","2",9.02969448125846
"3","3","11","2",9.5989685156495
"4","3","11","2",12.2027877120436
"5","3","11","2",8.35339271281415
"6","3","11","2",15.0847509221989
"1","4","11","2",15.7739828823263
"2","4","11","2",6.96583990283947
"3","4","11","2",8.27505884831909
"4","4","11","2",17.7460886173428
"5","4","11","2",11.0654831404241
"6","4","11","2",14.3027262925379
"1","5","11","2",8.29904970005265
"2","5","11","2",3.09050142419108
"3","5","11","2",5.1619068385232
"4","5","11","2",10.5287633028054
"5","5","11","2",11.5156367950533
"6","5","11","2",8.61808148252853
"1","6","11","2",9.81491540844511
"2","6","11","2",5.46041836090779
"3","6","11","2",8.04596133352294
"4","6","11","2",12.7885200162244
"5","6","11","2",6.96005453583281
"6","6","11","2",5.43788261220369
"1","1","12","2",4.76169975981569
"2","1","12","2",2.45014640657516
"3","1","12","2",9.22790761069706
"4","1","12","2",11.4798391908991
"5","1","12","2",8.23106564999187
"6","1","12","2",5.75341887717712
"1","2","12","2",5.40243958463166
"2","2","12","2",2.4238097141311
"3","2","12","2",5.24718937276147
"4","2","12","2",7.65522727511068
"5","2","12","2",4.78148979620668
"6","2","12","2",4.49907648730761
"1","3","12","2",20.6444448632415
"2","3","12","2",9.03007204744254
"3","3","12","2",9.63249133534623
"4","3","12","2",12.2027877123792
"5","3","12","2",8.35338990396172
"6","3","12","2",15.0847509221989
"1","4","12","2",15.7742298560939
"2","4","12","2",6.96583990283947
"3","4","12","2",8.27505884831909
"4","4","12","2",17.7460886173428
"5","4","12","2",11.0654831404241
"6","4","12","2",14.3027262925379
"1","5","12","2",8.29904970005265
"2","5","12","2",3.09050142419108
"3","5","12","2",5.1619068385267
"4","5","12","2",10.5287646512784
"5","5","12","2",11.5156367950533
"6","5","12","2",8.61808148252853
"1","6","12","2",9.81491540844511
"2","6","12","2",5.46041836090772
"3","6","12","2",8.04596052385651
"4","6","12","2",12.7885453214874
"5","6","12","2",6.96005453583281
"6","6","12","2",5.43788261220369
"1","1","13","2",4.7387971234079
"2","1","13","2",2.45014641027243
"3","1","13","2",9.22710904405726
"4","1","13","2",11.4798391908991
"5","1","13","2",8.23106564999187
"6","1","13","2",5.75341887717714
"1","2","13","2",5.40243958463166
"2","2","13","2",2.4238097141311
"3","2","13","2",5.24718937276147
"4","2","13","2",7.65522727511772
"5","2","13","2",4.78148979620668
"6","2","13","2",4.49907648734881
"1","3","13","2",20.6444448632415
"2","3","13","2",9.03033710774856
"3","3","13","2",9.59079310504598
"4","3","13","2",12.2027877124168
"5","3","13","2",8.35338901115852
"6","3","13","2",15.0847509221989
"1","4","13","2",15.7743754148599
"2","4","13","2",6.96583990283947
"3","4","13","2",8.27505884831909
"4","4","13","2",17.7460886173428
"5","4","13","2",11.0654831404241
"6","4","13","2",14.3027262925379
"1","5","13","2",8.29904970005265
"2","5","13","2",3.09050142419108
"3","5","13","2",5.16190683852699
"4","5","13","2",10.5287650582837
"5","5","13","2",11.5156367950533
"6","5","13","2",8.61808148252853
"1","6","13","2",9.81491540844511
"2","6","13","2",5.46041836090772
"3","6","13","2",8.04596024566156
"4","6","13","2",12.7885551757214
"5","6","13","2",6.96005453583281
"6","6","13","2",5.43788261220369
"1","1","14","2",4.75349979709598
"2","1","14","2",2.45014641119443
"3","1","14","2",9.22645676219555
"4","1","14","2",11.4798391908991
"5","1","14","2",8.23106564999187
"6","1","14","2",5.75341887717714
"1","2","14","2",5.40243958463166
"2","2","14","2",2.4238097141311
"3","2","14","2",5.24718937276147
"4","2","14","2",7.65522727511859
"5","2","14","2",4.78148979620668
"6","2","14","2",4.49907648735448
"1","3","14","2",20.6444448632415
"2","3","14","2",9.03052318629264
"3","3","14","2",9.60323664417641
"4","3","14","2",12.202787712421
"5","3","14","2",8.35338872737801
"6","3","14","2",15.0847509221989
"1","4","14","2",15.7744611857041
"2","4","14","2",6.96583990283947
"3","4","14","2",8.27505884831909
"4","4","14","2",17.7460886173428
"5","4","14","2",11.0654831404241
"6","4","14","2",14.3027262925379
"1","5","14","2",8.29904970005265
"2","5","14","2",3.09050142419108
"3","5","14","2",5.16190683852702
"4","5","14","2",10.5287651811288
"5","5","14","2",11.5156367950533
"6","5","14","2",8.61808148252853
"1","6","14","2",9.81491540844511
"2","6","14","2",5.46041836090772
"3","6","14","2",8.04596015007599
"4","6","14","2",12.7885590131021
"5","6","14","2",6.96005453583281
"6","6","14","2",5.43788261220369
"1","1","15","2",4.79154175852185
"2","1","15","2",2.45014641142435
"3","1","15","2",9.22592396805423
"4","1","15","2",11.4798391908991
"5","1","15","2",8.23106564999187
"6","1","15","2",5.75341887717714
"1","2","15","2",5.40243958463166
"2","2","15","2",2.4238097141311
"3","2","15","2",5.24718937276147
"4","2","15","2",7.6552272751187
"5","2","15","2",4.78148979620668
"6","2","15","2",4.49907648735525
"1","3","15","2",20.6444448632415
"2","3","15","2",9.03065381778962
"3","3","15","2",9.61439994639126
"4","3","15","2",12.2027877124215
"5","3","15","2",8.35338863717742
"6","3","15","2",15.0847509221989
"1","4","15","2",15.7745117221856
"2","4","15","2",6.96583990283947
"3","4","15","2",8.27505884831909
"4","4","15","2",17.7460886173428
"5","4","15","2",11.0654831404241
"6","4","15","2",14.3027262925379
"1","5","15","2",8.29904970005265
"2","5","15","2",3.09050142419108
"3","5","15","2",5.16190683852702
"4","5","15","2",10.5287652182068
"5","5","15","2",11.5156367950533
"6","5","15","2",8.61808148252853
"1","6","15","2",9.81491540844511
"2","6","15","2",5.46041836090772
"3","6","15","2",8.04596011723355
"4","6","15","2",12.7885605074334
"5","6","15","2",6.96005453583281
"6","6","15","2",5.43788261220369
"1","1","16","2",4.82898075195291
"2","1","16","2",2.45014641148169
"3","1","16","2",9.2254887733728
"4","1","16","2",11.4798391908991
"5","1","16","2",8.23106564999187
"6","1","16","2",5.75341887717714
"1","2","16","2",5.40243958463166
"2","2","16","2",2.4238097141311
"3","2","16","2",5.24718937276147
"4","2","16","2",7.65522727511871
"5","2","16","2",4.78148979620668
"6","2","16","2",4.49907648735536
"1","3","16","2",20.6444448632415
"2","3","16","2",9.03074552416065
"3","3","16","2",9.60101537058331
"4","3","16","2",12.2027877124215
"5","3","16","2",8.35338860850686
"6","3","16","2",15.0847509221989
"1","4","16","2",15.7745414982143
"2","4","16","2",6.96583990283947
"3","4","16","2",8.27505884831909
"4","4","16","2",17.7460886173428
"5","4","16","2",11.0654831404241
"6","4","16","2",14.3027262925379
"1","5","16","2",8.29904970005265
"2","5","16","2",3.09050142419108
"3","5","16","2",5.16190683852702
"4","5","16","2",10.5287652293979
"5","5","16","2",11.5156367950533
"6","5","16","2",8.61808148252853
"1","6","16","2",9.81491540844511
"2","6","16","2",5.46041836090772
"3","6","16","2",8.04596010594915
"4","6","16","2",12.7885610893475
"5","6","16","2",6.96005453583281
"6","6","16","2",5.43788261220369
"1","1","17","2",4.84638766447977
"2","1","17","2",2.45014641149599
"3","1","17","2",9.22513329947386
"4","1","17","2",11.4798391908991
"5","1","17","2",8.23106564999187
"6","1","17","2",5.75341887717714
"1","2","17","2",5.40243958463166
"2","2","17","2",2.4238097141311
"3","2","17","2",5.24718937276147
"4","2","17","2",7.65522727511871
"5","2","17","2",4.78148979620668
"6","2","17","2",4.49907648735538
"1","3","17","2",20.6444448632415
"2","3","17","2",9.0308099041814
"3","3","17","2",9.60482045642549
"4","3","17","2",12.2027877124215
"5","3","17","2",8.35338859939382
"6","3","17","2",15.0847509221989
"1","4","17","2",15.7745590423024
"2","4","17","2",6.96583990283947
"3","4","17","2",8.27505884831909
"4","4","17","2",17.7460886173428
"5","4","17","2",11.0654831404241
"6","4","17","2",14.3027262925379
"1","5","17","2",8.29904970005265
"2","5","17","2",3.09050142419108
"3","5","17","2",5.16190683852702
"4","5","17","2",10.5287652327757
"5","5","17","2",11.5156367950533
"6","5","17","2",8.61808148252853
"1","6","17","2",9.81491540844511
"2","6","17","2",5.46041836090772
"3","6","17","2",8.04596010207192
"4","6","17","2",12.7885613159533
"5","6","17","2",6.96005453583281
"6","6","17","2",5.43788261220369
"1","1","18","2",4.83819278588007
"2","1","18","2",2.45014641149955
"3","1","18","2",9.22484294277093
"4","1","18","2",11.4798391908991
"5","1","18","2",8.23106564999187
"6","1","18","2",5.75341887717714
"1","2","18","2",5.40243958463166
"2","2","18","2",2.4238097141311
"3","2","18","2",5.24718937276147
"4","2","18","2",7.65522727511871
"5","2","18","2",4.78148979620668
"6","2","18","2",4.49907648735538
"1","3","18","2",20.6444448632415
"2","3","18","2",9.03085510046413
"3","3","18","2",9.60853153225316
"4","3","18","2",12.2027877124215
"5","3","18","2",8.35338859649721
"6","3","18","2",15.0847509221989
"1","4","18","2",15.7745693793352
"2","4","18","2",6.96583990283947
"3","4","18","2",8.27505884831909
"4","4","18","2",17.7460886173428
"5","4","18","2",11.0654831404241
"6","4","18","2",14.3027262925379
"1","5","18","2",8.29904970005265
"2","5","18","2",3.09050142419108
"3","5","18","2",5.16190683852702
"4","5","18","2",10.5287652337952
"5","5","18","2",11.5156367950533
"6","5","18","2",8.61808148252853
"1","6","18","2",9.81491540844511
"2","6","18","2",5.46041836090772
"3","6","18","2",8.04596010073973
"4","6","18","2",12.7885614041968
"5","6","18","2",6.96005453583281
"6","6","18","2",5.43788261220369
"1","1","19","2",4.81316156929628
"2","1","19","2",2.45014641150044
"3","1","19","2",9.22460577482362
"4","1","19","2",11.4798391908991
"5","1","19","2",8.23106564999187
"6","1","19","2",5.75341887717714
"1","2","19","2",5.40243958463166
"2","2","19","2",2.4238097141311
"3","2","19","2",5.24718937276147
"4","2","19","2",7.65522727511871
"5","2","19","2",4.78148979620668
"6","2","19","2",4.49907648735538
"1","3","19","2",20.6444448632415
"2","3","19","2",9.03088682931336
"3","3","19","2",9.60423766622291
"4","3","19","2",12.2027877124215
"5","3","19","2",8.35338859557652
"6","3","19","2",15.0847509221989
"1","4","19","2",15.7745754699498
"2","4","19","2",6.96583990283947
"3","4","19","2",8.27505884831909
"4","4","19","2",17.7460886173428
"5","4","19","2",11.0654831404241
"6","4","19","2",14.3027262925379
"1","5","19","2",8.29904970005265
"2","5","19","2",3.09050142419108
"3","5","19","2",5.16190683852702
"4","5","19","2",10.5287652341029
"5","5","19","2",11.5156367950533
"6","5","19","2",8.61808148252853
"1","6","19","2",9.81491540844511
"2","6","19","2",5.46041836090772
"3","6","19","2",8.045960100282
"4","6","19","2",12.7885614385601
"5","6","19","2",6.96005453583281
"6","6","19","2",5.43788261220369
"1","1","20","2",4.78730718686
"2","1","20","2",2.45014641150066
"3","1","20","2",9.22441205229315
"4","1","20","2",11.4798391908991
"5","1","20","2",8.23106564999187
"6","1","20","2",5.75341887717714
"1","2","20","2",5.40243958463166
"2","2","20","2",2.4238097141311
"3","2","20","2",5.24718937276147
"4","2","20","2",7.65522727511871
"5","2","20","2",4.78148979620668
"6","2","20","2",4.49907648735538
"1","3","20","2",20.6444448632415
"2","3","20","2",9.0309091037088
"3","3","20","2",9.60539743439802
"4","3","20","2",12.2027877124215
"5","3","20","2",8.35338859528387
"6","3","20","2",15.0847509221989
"1","4","20","2",15.7745790585599
"2","4","20","2",6.96583990283947
"3","4","20","2",8.27505884831909
"4","4","20","2",17.7460886173428
"5","4","20","2",11.0654831404241
"6","4","20","2",14.3027262925379
"1","5","20","2",8.29904970005265
"2","5","20","2",3.09050142419108
"3","5","20","2",5.16190683852702
"4","5","20","2",10.5287652341958
"5","5","20","2",11.5156367950533
"6","5","20","2",8.61808148252853
"1","6","20","2",9.81491540844511
"2","6","20","2",5.46041836090772
"3","6","20","2",8.04596010012473
"4","6","20","2",12.7885614519417
"5","6","20","2",6.96005453583281
"6","6","20","2",5.43788261220369
"1","1","21","2",4.77426424190814
"2","1","21","2",2.45014641150072
"3","1","21","2",9.2242538166663
"4","1","21","2",11.4798391908991
"5","1","21","2",8.23106564999187
"6","1","21","2",5.75341887717714
"1","2","21","2",5.40243958463166
"2","2","21","2",2.4238097141311
"3","2","21","2",5.24718937276147
"4","2","21","2",7.65522727511871
"5","2","21","2",4.78148979620668
"6","2","21","2",4.49907648735538
"1","3","21","2",20.6444448632415
"2","3","21","2",9.03092474085618
"3","3","21","2",9.60662914842607
"4","3","21","2",12.2027877124215
"5","3","21","2",8.35338859519085
"6","3","21","2",15.0847509221989
"1","4","21","2",15.7745811729807
"2","4","21","2",6.96583990283947
"3","4","21","2",8.27505884831909
"4","4","21","2",17.7460886173428
"5","4","21","2",11.0654831404241
"6","4","21","2",14.3027262925379
"1","5","21","2",8.29904970005265
"2","5","21","2",3.09050142419108
"3","5","21","2",5.16190683852702
"4","5","21","2",10.5287652342238
"5","5","21","2",11.5156367950533
"6","5","21","2",8.61808148252853
"1","6","21","2",9.81491540844511
"2","6","21","2",5.46041836090772
"3","6","21","2",8.04596010007069
"4","6","21","2",12.7885614571527
"5","6","21","2",6.96005453583281
"6","6","21","2",5.43788261220369
"1","1","1","3",4.59950597768055
"2","1","1","3",2.53549109781224
"3","1","1","3",9.18256665345693
"4","1","1","3",11.3545518402004
"5","1","1","3",8.2243677489779
"6","1","1","3",5.9074355254334
"1","2","1","3",5.28016128288556
"2","2","1","3",2.41831664757638
"3","2","1","3",5.24527861834158
"4","2","1","3",7.70148448704944
"5","2","1","3",4.97787813770779
"6","2","1","3",4.39592034665826
"1","3","1","3",20.6788952136194
"2","3","1","3",9.05938426043348
"3","3","1","3",11.2642645421368
"4","3","1","3",12.7618930425241
"5","3","1","3",9.05542672868731
"6","3","1","3",15.8615509223442
"1","4","1","3",14.4472869541131
"2","4","1","3",6.99388938798497
"3","4","1","3",8.42503359358296
"4","4","1","3",17.6376489180195
"5","4","1","3",11.109675000991
"6","4","1","3",14.3398991436149
"1","5","1","3",8.29904970005265
"2","5","1","3",3.09050142419108
"3","5","1","3",5.37135971285197
"4","5","1","3",10.7730216820265
"5","5","1","3",11.5257601234167
"6","5","1","3",8.45201946612869
"1","6","1","3",9.81687928857749
"2","6","1","3",5.43734797012908
"3","6","1","3",8.0907000485937
"4","6","1","3",13.2970686492667
"5","6","1","3",6.94966604822929
"6","6","1","3",5.43867548700185
"1","1","2","3",4.68551369621381
"2","1","2","3",2.44641298619493
"3","1","2","3",9.19166695831118
"4","1","2","3",11.4763268880422
"5","1","2","3",8.23102227344945
"6","1","2","3",5.75287830982526
"1","2","2","3",5.40223046665912
"2","2","2","3",2.42348593874136
"3","2","2","3",5.24718936827661
"4","2","2","3",7.66216978293103
"5","2","2","3",4.7824211641103
"6","2","2","3",4.48489049789473
"1","3","2","3",20.6444456189425
"2","3","2","3",9.05979919008035
"3","3","2","3",9.3083610188916
"4","3","2","3",12.2869519400461
"5","3","2","3",8.46965670208585
"6","3","2","3",15.1133424559112
"1","4","2","3",15.8164276464765
"2","4","2","3",6.9658423000032
"3","4","2","3",8.27569267530371
"4","4","2","3",17.7455971773403
"5","4","2","3",11.0661728901949
"6","4","2","3",14.3027260814266
"1","5","2","3",8.29904970005265
"2","5","2","3",3.09050142419108
"3","5","2","3",5.17581087930733
"4","5","2","3",10.6048593811443
"5","5","2","3",11.5156368065866
"6","5","2","3",8.6156672652949
"1","6","2","3",9.81491541003149
"2","6","2","3",5.46029602120143
"3","6","2","3",8.06142753222016
"4","6","2","3",12.9605601401392
"5","6","2","3",6.96005344376873
"6","6","2","3",5.43788261227962
"1","1","3","3",4.81783027388647
"2","1","3","3",2.4491066501947
"3","1","3","3",9.19750710770384
"4","1","3","3",11.4797589826502
"5","1","3","3",8.23106536907933
"6","1","3","3",5.7525480055621
"1","2","3","3",5.40243912259658
"2","2","3","3",2.42379062998166
"3","2","3","3",5.24718937276146
"4","2","3","3",7.65608375744355
"5","2","3","3",4.78149377967534
"6","2","3","3",4.4971256359992
"1","3","3","3",20.6444448632581
"2","3","3","3",9.05120994925783
"3","3","3","3",9.02817552576494
"4","3","3","3",12.213099634067
"5","3","3","3",8.38646665923106
"6","3","3","3",15.0858273110459
"1","4","3","3",15.8638156070041
"2","4","3","3",6.96583990304434
"3","4","3","3",8.27496217701874
"4","4","3","3",17.7460980888753
"5","4","3","3",11.0654900788773
"6","4","3","3",14.3027262896642
"1","5","3","3",8.29904970005265
"2","5","3","3",3.09050142419108
"3","5","3","3",5.16304528403532
"4","5","3","3",10.5517325210809
"5","5","3","3",11.5156367950533
"6","5","3","3",8.61800151055079
"1","6","3","3",9.81491540844511
"2","6","3","3",5.46068636085013
"3","6","3","3",8.05127458673314
"4","6","3","3",12.8555350363495
"5","6","3","3",6.96005453575288
"6","6","3","3",5.43788261220369
"1","1","4","3",4.91929506081867
"2","1","4","3",2.44988522260633
"3","1","4","3",9.20227743239017
"4","1","4","3",11.4798374398527
"5","1","4","3",8.23106564817264
"6","1","4","3",5.75335537995587
"1","2","4","3",5.40243958240905
"2","2","4","3",2.42380858926253
"3","2","4","3",5.24718937276147
"4","2","4","3",7.65533293505029
"5","2","4","3",4.78148981022477
"6","2","4","3",4.49880820709023
"1","3","4","3",20.6444448632415
"2","3","4","3",9.04517641152868
"3","3","4","3",10.1355773648988
"4","3","4","3",12.203969816817
"5","3","4","3",8.36377747249552
"6","3","4","3",15.0847922760732
"1","4","4","3",15.8074505898096
"2","4","4","3",6.96583990283949
"3","4","4","3",8.27505601510706
"4","4","4","3",17.7460890847798
"5","4","4","3",11.0654831982867
